dataset,raw_index,algorithm_raw,algo_row,input_kind,algorithm,source_orig_parsed_n_params,source_before_nodes,n_rank,after_params,rank_gap,source_orig_parsed_expr,rendered,status,runtime_ms,peak_rss_mb,passes,egraph_total_size,legacy_conclusion_kind,legacy_new_rule_family,legacy_proposed_rule,legacy_proof_summary,legacy_remaining_gap_notes,agent_status,agent_id,conclusion_kind,new_rule_family,proposed_rule,proof_summary,domain_notes,remaining_gap_notes
pagie,24,Bingo,24,sympy,Bingo,5.0,16.0,3.0,5.0,2.0,0.2866350699692545 * log(x0 * x1) - 0.1177641535011456 * log(-4625426.158330705 / log(0.5182334989833757 / x1)) + 2.988374508357782,0.2866350699692545 * log(x0 * x1) + -0.1177641535011456 * log(-4625426.158330705 / (-0.65732936805086 - log(x1))) + 2.988374508357782,saturated,151.0521250020247,113.03125,2.0,325.0,new_rule_partial_reduction,affine_constant_collection,"a*log(c/y)+b -> (-a)*log(-y)+(b+a*log(-c)), c < 0, y < 0","For C<0 and y=log(D/x1)<0, -B*log(C/y)+K becomes B*log(-y)+(K-B*log(-C)), folding C and K: 5->4. No sound 4->3 path found.",D remains inside log(-log(D/x1)); reaching rank 3 needs more than current rules.,done,019dac49-74a7-7c10-84b1-33746c445b32,new_rule_partial_reduction,affine_constant_collection,Add the missing signed log-quotient orientation: k*log(C / y) + b -> (-k)*log(-y) + (b + k*log(-C)) when C < 0 and y < 0; in this row y = log(D/x1).,"The current extracted form still contains -0.1177641535011456*log(-4625426.158330705/(-0.65732936805086-log(x1))) plus the independent intercept 2.988374508357782. Since C<0 and y=log(D/x1)<0 on the original log domain, log(C/y)=log(-C)-log(-y). Rewriting folds the large C scale into the intercept, reducing the visible non-integer float count from 5 to 4, but it does not reach n_rank=3.","Soundness requires the original log arguments to be defined: x1>0 for log(D/x1), y=log(D/x1)<0 so C/y>0, and x0*x1>0 for the first log. Under these conditions -y>0 and -C>0, so the transformed log(-y) and log(-C) are defined with the same branch over reals.","After the partial rewrite, D remains inside log(-log(D/x1)) and the first coefficient, second coefficient, transformed intercept, and D are still four visible scalar degrees. Reaching rank 3 appears to require recovering hidden shared provenance among the sympy literals, such as the original 0.8889056731853394-derived constants, or accepting this as a rank/counting artifact rather than adding another local implemented-rule variant."
pagie,96,GOMEA,7,original,GP-GOMEA,5.0,17.0,3.0,4.0,1.0,1.918745 - 23802.792114 * (exp(-10.432 - x0 * x0) + exp(2.7 - 12.507 - x1 * x1)),23802.792114 * (8.061008098589655e-05 - 2.9474060102652252e-05 / exp(x0 * x0) - 5.506479363589452e-05 / exp(x1 * x1)),saturated,65.56999997701496,105.765625,2.0,22.0,new_rule_reduces_to_rank,exp_additive_constant_extraction,a*(k - exp(c+u) - exp(d+v)) -> (a*exp(c))*(k/exp(c) - exp(u) - exp(d-c)*exp(v)); include sign/order variants,"Current rules fold 2.7-12.507 and factor to 23802.792114*(8.061008098589655e-05 - exp(-10.432-x0*x0) - exp(-9.807-x1*x1)). Extracting exp constants and outer scale gives 0.7015649253789731*(2.7349500104548805 - exp(-x0*x0) - 1.8682459574322257*exp(-x1*x1)), with 3 floats.",Reaches rank if scaled exp additive extraction is available; no current-rule-only path.,done,019dac51-80cf-7840-b536-50ed913829f6,new_rule_reduces_to_rank,coefficient_lattice_factoring,a*(k - c/exp(u) - d/exp(v)) -> (a*c)*(k/c - 1/exp(u) - (d/c)/exp(v)); require c != 0; include sign/order variants for the selected coefficient term.,"Current rules have already extracted exp constants and normalized negatives into reciprocals, yielding a*(k - c/E0 - d/E1) with a=23802.792114, k=8.061008098589655e-05, c=2.9474060102652252e-05, d=5.506479363589452e-05. Factoring c inside and absorbing it into a gives 0.7015649253789731*(2.7349500104548805 - 1/exp(x0*x0) - 1.8682459574322257/exp(x1*x1)). Non-integer float params are outer scale, constant, and d/c, so final count is 3.","Requires chosen coefficient c to be nonzero. exp denominators are never zero over real arithmetic, so this adds no new exp-domain restriction. No log/abs domain issue is involved.","The prior review reaches the right rank, but the missing piece is not plain exp constant extraction: that already happened. The obstruction is scaled outer coefficient absorption across an additive reciprocal-exp sum."
kotanchek,14,Bingo,14,sympy,Bingo,5.0,18.0,3.0,5.0,2.0,(0.0506336679649604 * x1 + 0.008870475378536939) * log(2.0 * x1 - 9.541496629390634) / (-1.0 * x0 + 0.3460574947000204 * exp(x0) + 0.35735928587754767),0.0506336679649604 * (x1 + 0.1751892709940647) * log(2.0 * (x1 + -4.770748314695317)) / (0.35735928587754767 - x0 + 0.3460574947000204 * exp(x0)),saturated,645.0781669991557,131.734375,2.0,246.0,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none,Existing factoring gives 0.0506336679649604*(x1+0.1751892709940647) and log(2.0*(x1-4.770748314695317)). The two x1 shifts differ. Splitting log(2*u) adds a non-droppable A*log(2) term. Denominator has two independent constants after fixed -x0 coefficient.,n_rank=3 not explained by sound algebraic rewrites; likely rank/metadata or data-local artifact.,done,seeded_from_legacy,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none,Existing factoring gives 0.0506336679649604*(x1+0.1751892709940647) and log(2.0*(x1-4.770748314695317)). The two x1 shifts differ. Splitting log(2*u) adds a non-droppable A*log(2) term. Denominator has two independent constants after fixed -x0 coefficient.,Requires x1>4.770748314695317 and denominator != 0. Log product split is domain-equivalent but deleting log(2) would be unsound.,n_rank=3 not explained by sound algebraic rewrites; likely rank/metadata or data-local artifact.
kotanchek,14,Bingo,14,original,Bingo,5.0,20.0,3.0,5.0,2.0,(-0.008870475378536939 + -0.0506336679649604 * x1) * ((x0 + -0.3460574947000204 * (1.0326587094648079 + exp(x0))) ** (-1.0) * log(abs(-9.541496629390634 + 2.0 * x1))),(-0.008870475378536939 + -0.0506336679649604 * x1) * ((x0 + -0.3460574947000204 * (1.0326587094648079 + exp(x0))) ** (-1.0) * log(abs(-9.541496629390634 + 2.0 * x1))),saturated,50.841207994380966,104.96875,1.0,125.0,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none,Numerator a+b*x1 can factor to b*(x1+a/b) but remains 2 params; denominator x0+c*(d+exp(x0)) has c and c*d; log(abs(e+2*x1)) has shift e. Inverse or abs/log factoring does not reduce below 5 under current cost model.,"n_rank=3 looks like benchmark/data rank artifact, not missing current-rule application.",done,seeded_from_legacy,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none,Numerator a+b*x1 can factor to b*(x1+a/b) but remains 2 params; denominator x0+c*(d+exp(x0)) has c and c*d; log(abs(e+2*x1)) has shift e. Inverse or abs/log factoring does not reduce below 5 under current cost model.,Requires x0+c*(d+exp(x0)) != 0 and e+2*x1 != 0. log(abs(2*u)) split is valid for u!=0 but materializes log(2).,"n_rank=3 looks like benchmark/data rank artifact, not missing current-rule application."
kotanchek,8,Bingo,8,sympy,Bingo,5.0,21.0,2.0,5.0,3.0,-0.11720391936222797 * x1 * (x0 * (x0 + 1.2816489216174494 * (0.7212632969011202 * x1 - 1.0) ** 2.0 - 6.4849819024041455) - 0.6931234338478329) * exp(-1.0 * x0),-0.11720391936222797 * x1 * (x0 * (x0 + 1.2816489216174494 * (0.7212632969011202 * x1 - 1.0) ** 2.0 - 6.4849819024041455) - 0.6931234338478329) * exp(-1.0 * x0),saturated,62.76795800658874,106.5625,1.0,297.0,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none,"Writing E=-a*x1*exp(-x0)*(x0^2+x0*b*(g*x1-1)^2-d*x0-e), expansion yields five independent coefficient directions. Since a,b,g are nonzero, the coefficients generically recover a,g,b,d,e; no sound 2-param rewrite is evident.",Square recentering or expansion changes syntax but not count; n_rank=2 likely finite-data/numerical rank or counting artifact.,done,seeded_from_legacy,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none,"Writing E=-a*x1*exp(-x0)*(x0^2+x0*b*(g*x1-1)^2-d*x0-e), expansion yields five independent coefficient directions. Since a,b,g are nonzero, the coefficients generically recover a,g,b,d,e; no sound 2-param rewrite is evident.","Real x0,x1; exp(-x0) total/nonzero. No log/sqrt/division side conditions.",Square recentering or expansion changes syntax but not count; n_rank=2 likely finite-data/numerical rank or counting artifact.
kotanchek,27,Bingo,27,original,Bingo,5.0,21.0,4.0,5.0,1.0,-1.9305547847352778 * ((10.665734721501936 + x0 * (x0 * x0) * (x0 * (x0 * x0)) + 2.057897964881403 * x1 - x0) ** (-1.0) * (0.20556825888097427 + -2.9052829962789213 * x0 + exp(log(abs(x0))) - x1)),-1.9305547847352778 * ((10.665734721501936 + x0 * (x0 * x0) * (x0 * (x0 * x0)) + 2.057897964881403 * x1 - x0) ** (-1.0) * (-2.9052829962789213 * (x0 + -0.07075670739968036) + abs(x0) - x1)),saturated,89.87616599188186,112.203125,2.0,145.0,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none for param count; optional node-only exp(log(y))->y when y>0 or exp(log(abs(x)))->abs(x) when x!=0,"Current rules only refactor affine numerator. On x0 sign components, exp(log(abs(x0)))=abs(x0)=+/-x0, giving rational form (alpha+beta*x0+gamma*x1)/(B+x0^6+C*x1-x0); cross-multiplying generically fixes five degrees.",n_rank=4 likely finite-data/numerical-rank or external counting; rational collection may clean shape but not count.,done,seeded_from_legacy,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none for param count; optional node-only exp(log(y))->y when y>0 or exp(log(abs(x)))->abs(x) when x!=0,"Current rules only refactor affine numerator. On x0 sign components, exp(log(abs(x0)))=abs(x0)=+/-x0, giving rational form (alpha+beta*x0+gamma*x1)/(B+x0^6+C*x1-x0); cross-multiplying generically fixes five degrees.",Original log(abs(x0)) requires x0!=0. exp(log(abs(x0)))->abs(x0) needs guard to avoid domain broadening at x0=0; x0>0 assumption is extra-domain and still leaves five params.,n_rank=4 likely finite-data/numerical-rank or external counting; rational collection may clean shape but not count.
kotanchek,27,Bingo,27,sympy,Bingo,5.0,23.0,4.0,5.0,1.0,(3.678253204741038 * x0 + 1.9305547847352778 * x1 - 0.39686078577236517) / (x0 ** 6.0 - x0 + 2.057897964881403 * x1 + 10.665734721501936),(3.678253204741038 * x0 + 1.9305547847352778 * x1 - 0.39686078577236517) / (x0 ** 6.0 - x0 + 2.057897964881403 * x1 + 10.665734721501936),saturated,237.83029199694283,122.890625,1.0,2873.0,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none for parameter count; optional rational affine collection only normalizes shape,"Current rules do not collect the whole rational as (a*x+b*y+c)/(p(x)+d*y+e). Cross-multiplying two such forms forces a,b,c from x*p,y*p,p coefficients, then forces d,e; five non-integer floats are generically identifiable.",n_rank=4 not explained by current rules or sound global rewrite; likely external rank/data artifact.,done,seeded_from_legacy,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none for parameter count; optional rational affine collection only normalizes shape,"Current rules do not collect the whole rational as (a*x+b*y+c)/(p(x)+d*y+e). Cross-multiplying two such forms forces a,b,c from x*p,y*p,p coefficients, then forces d,e; five non-integer floats are generically identifiable.",Over reals where denominator is nonzero; 6.0 is integer-valued and not a param.,n_rank=4 not explained by current rules or sound global rewrite; likely external rank/data artifact.
kotanchek,21,Bingo,21,sympy,Bingo,5.0,24.0,3.0,4.0,1.0,0.35701166729086253 * (-1.0 * x0 - exp(x0)) / (0.17850583364543127 * x0 * exp(x0) - exp(0.35701166729086253 * x0 + 0.35701166729086253 * exp(x0)) + log(x0 + exp(x0)) - 1.0299868162495163),-0.35701166729086253 * (x0 + exp(x0)) / (0.17850583364543127 * x0 * exp(x0) - exp(0.35701166729086253 * (x0 + exp(x0))) + log(x0 + exp(x0)) + -1.0299868162495163),saturated,734.5932909811381,135.75,2.0,58.0,new_rule_reduces_to_rank,quotient_coefficient_exposure,"(a*x)/(b*y + z) -> x/(y/(a/b) + z/a); guards: a != 0, b != 0, a/b integer-valued/profitable; add sign/order variants","Current rules stop at (-A*u)/(B*v - exp(A*u)+log(u)-C), counted as A,B,A,C. Scaling the denominator by A uses A/B=2, producing u/(v/-2 + tail/-A), counted as A,A,C because -2 is integer-valued: 4->3.",Reaches rank; profitability guard avoids cases where a/b introduces a counted float.,done,019dac51-81ad-7963-8038-928d409dd20c,new_rule_reduces_to_rank,quotient_coefficient_exposure,"For a nonzero outer coefficient a and denominator term b*y: (a*x)/(b*y + z) -> x/(y/(a/b) + z/a), with commuted-sum and negative-coefficient variants; require a/b integer-valued or otherwise cheaper, and preserve z/a as a grouped quotient instead of distributing it.","Let A=0.35701166729086253, B=0.17850583364543127=A/2, u=x0+exp(x0), v=x0*exp(x0), C=1.0299868162495163. Current form is (-A*u)/(B*v - exp(A*u)+log(u)-C). Existing exp extraction and affine collection already expose u and A*u; same-denominator/reciprocal rules do not create the needed scale by the numerator coefficient. Apply the rule with a=-A, b=B, z=-exp(A*u)+log(u)-C: u/(v/(-2)+z/(-A)). Non-integer leaves are A in exp(A*u), A in z/(-A), and C in z: final count 3.","Requires a and b nonzero. This is algebraic division of numerator and denominator by the same coefficient, so no new exp/log domain assumptions beyond the original expression; singularities where the original denominator is zero remain singular.","The prior probe showing no improvement is consistent with an implementation/extraction gap: if z/a is distributed, or v/(-2) is normalized to -0.5*v, the count stays 4. The rule must keep the grouped tail quotient and integer-denominator orientation; otherwise it is only a partial reduction."
pagie,20,Bingo,20,sympy,Bingo,5.0,27.0,3.0,5.0,2.0,0.00010507476032088567 * (819.22982975795 * x0 + x1 - 1.9180501896236644) * log(x0 * x1 * (448579.1335037871 * x0 ** 3.0 * x1 ** 3.0 + 569.384534287446)) / x0,log(x0 * x1 * (448579.1335037871 * x0 ** 3.0 * x1 ** 3.0 + 569.384534287446)) * (0.00010507476032088567 * ((-1.9180501896236644 + x1) / x0 + 819.22982975795)),saturated,107.29487499338576,106.453125,2.0,111.0,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none,"The large log coefficient is buried inside c*T+d, so current log(a*y) cannot expose it. But the five counted params k,a,b,c,d are locally independent: k,a,b derivatives involve Q*L,L,L/x0 while c,d derivatives are rational in T over c*T+d and cannot be spanned by the L directions.",A guarded log-polynomial factoring rule may normalize shape but does not reach rank 3.,done,seeded_from_legacy,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none,"The large log coefficient is buried inside c*T+d, so current log(a*y) cannot expose it. But the five counted params k,a,b,c,d are locally independent: k,a,b derivatives involve Q*L,L,L/x0 while c,d derivatives are rational in T over c*T+d and cannot be spanned by the L directions.",3.0 is integer-valued. Any log factor rule would need positivity guards but would preserve two genuine inner-log params.,A guarded log-polynomial factoring rule may normalize shape but does not reach rank 3.
pagie,169,SBP,19,original,SBP,5.0,28.0,4.0,5.0,1.0,0.012782 + 0.160826 * (exp(x0 * x0 - exp(x0)) * (x0 - (-13.585 - x0 + exp(2.825 - x1 * x1)) * x0 + 2.825)),0.012782 + 0.160826 * (exp(x0 * x0 - exp(x0)) * (x0 - (-13.585 - x0 + exp(2.825 - x1 * x1)) * x0 + 2.825)),saturated,60.14600000344217,106.3125,1.0,53.0,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none,"Current rules can reorder/factor but cannot eliminate the duplicated 2.825 across an additive term and exp(2.825 - x1^2). Under occurrence-count cost there are five non-integer float occurrences: 0.012782, 0.160826, -13.585, 2.825, 2.825.","Closing this likely requires shared-parameter/let-binding accounting, not a local rewrite.",done,seeded_from_legacy,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none,"Current rules can reorder/factor but cannot eliminate the duplicated 2.825 across an additive term and exp(2.825 - x1^2). Under occurrence-count cost there are five non-integer float occurrences: 0.012782, 0.160826, -13.585, 2.825, 2.825.",Integer literals in x0*x0 do not count. Treating the two 2.825 occurrences as a shared symbol is not represented by the current Num tree cost.,"Closing this likely requires shared-parameter/let-binding accounting, not a local rewrite."
pagie,175,SBP,25,original,SBP,5.0,28.0,2.0,4.0,2.0,0.015024 + 291401.986945 * (exp(-17.803 + x0) * ((x1 - 6.944) * x1) * ((x1 - 5.3) * x1 + x1) * exp(x0 - x0 * x0)),0.015024 + 0.005404404505733848 * exp(x0 - x0 * x0 + x0) * (((x1 + -5.3) * x1 + x1) * ((x1 + -6.944) * x1)),saturated,132.98162500723265,114.8125,2.0,214.0,new_rule_partial_reduction,exp_additive_constant_extraction,"Num(a)*exp(Num(b)+x) -> Num(a*b.exp())*exp(x), plus exp(x+Num(b)) and commuted product variants; finite/profitable/non-subsuming guards","Current rules cannot split exp(-17.803+x0) or absorb it into adjacent coefficient. Rewriting 291401.986945*exp(-17.803+x0) to 0.005404404505733848*exp(x0) reduces 5->4, giving shape 0.015024 + 0.005404404505733848*exp(2*x0-x0*x0)*x1^2*(x1-6.944)*(x1-4.3).","Still not rank 2; remaining intercept, scale, and two distinct roots are generically independent. Likely finite-sample/rank artifact after partial reduction.",done,019dac51-813d-7282-b512-7ff40b4f1b9b,needs_many_params_or_rank_artifact,shared_parameter_or_rank_artifact,"No rank-reducing rule. The only plausible exposure cleanup is ((x+Num(a))*x)+x -> (x+Num(a+1))*x, plus optional x*x square exposure, but that leaves the parameter count unchanged.","Current exp rules have already fired: exp(-17.803+x0) was extracted into the outer coefficient and multiplied with exp(x0-x0*x0), giving 0.005404404505733848*exp(x0-x0*x0+x0). The remaining x1 factor can only clean up to x1^2*(x1-4.3)*(x1-6.944). That normal form still has four independent non-integer literals: 0.015024, 0.005404404505733848, -4.3, and -6.944. No listed current family combines an additive intercept, multiplicative scale, and two distinct affine roots into two params without an extra shared-parameter/tolerance assumption. Final count remains 4.","Pure real polynomial-times-exp expression; exp/product rewrites are total over reals. No quotient, log, abs, or denominator-domain side conditions are involved. Integer literals introduced by +1 or duplicate-factor exposure do not add params.","This looks like a rank artifact or hidden shared-parameter/tolerance relation rather than a missing rank-reaching algebraic rule. Missing affine or duplicate-to-square orientations would improve syntactic exposure, but not reduce below 4 params. Scheduler/budget failure is unlikely because the relevant exp extraction and product normalization already appeared in the current rendering."
kotanchek,166,SBP,17,original,SBP,5.0,29.0,3.0,4.0,1.0,-0.025349 + 0.010788 * ((x0 + x0 - x0 * x0) * (-5.542 + x0) * (-5.542 + x0) + x1 + x1 + 12.501 + x0 + x1),0.010788 * (10.151259547645532 + (x1 + x0) + ((x0 + x0 - x0 * x0) * (-5.542 + x0) * (-5.542 + x0) + x1 + x1)),saturated,96.63158300099894,107.265625,2.0,231.0,new_rule_reduces_to_rank,square_quotient_normalization,rewrite(x * x).to(x ** Num(2.0)); only when factors are same e-class; non-subsuming; integer exponent only,"Current rules leave duplicated (-5.542+x0)*(-5.542+x0), counting -5.542 twice. Rewriting to (-5.542+x0)**2 reduces non-integer params to 0.010788, 10.151259547645532, -5.542: 4->3. Agent reports temporary in-memory ruleset reached ParamCost(3,22).",Reaches rank; watch search growth and keep rule one-way/non-subsuming.,done,019dac51-81f2-7441-93f5-f1e2edb86e89,new_rule_reduces_to_rank,affine_duplicate_collection,rewrite(x * x).to(x ** Num(2.0)); require both factors are the same e-class; orient product-to-square only; integer exponent 2 does not add a param.,"Current rules have already absorbed the outer constant into 0.010788*(10.151259547645532+...). The remaining miss is not exp/log/quotient shaped. The obstruction is the duplicated affine factor (-5.542+x0)*(-5.542+x0), where current rules do not expose a general duplicate-product-to-square form outside the implemented square-denominator/log special cases. Rewriting it to (-5.542+x0)**2 leaves non-integer params {0.010788,10.151259547645532,-5.542}, so 4 -> 3 and reaches n_rank=3.",Safe over reals for all x because y*y = y**2 with integer exponent 2. No positivity or nonzero precondition. Non-integer floats count as params; integer-valued exponent 2 normally should not.,"This is a direct rank-reaching rule if power nodes share the base cost once. If the current cost model expands x**2 back to x*x or scheduler budget fails to build the square before extraction, the rule may need a narrow affine-factor variant, but the algebraic gap is duplicate-factor exposure."
kotanchek,150,SBP,1,original,SBP,5.0,29.0,4.0,5.0,1.0,0.053829 - 0.000194 * ((exp(x0 + 19.367 - x0 * x0) * exp(-13.819 + x0) - x1 * exp(x1)) * (-1.237 - x1) + exp(x0)),0.053829 - 0.000194 * ((exp(x0 + 19.367 - x0 * x0 + (-13.819 + x0)) - x1 * exp(x1)) * (-1.237 - x1) + exp(x0)),saturated,66.92712497897446,110.921875,2.0,84.0,new_rule_reduces_to_rank,exp_additive_constant_extraction,"exp((u+Num(a))-v) * exp(Num(b)+w) -> exp(Num(a+b)) * exp((u-v)+w), with order variants; apply when ParamCost lowers","Current rules do not combine exp products or extract additive constants. exp(x0+19.367-x0*x0)*exp(-13.819+x0) = exp(5.548)*exp(2*x0-x0*x0). Result has non-integer params 0.053829, 0.000194, exp(5.548), -1.237: 5->4.",Reaches rank; needs variants to expose constants in mixed add/sub shapes.,done,019dac51-8249-7ac1-8927-34ea94213a35,new_rule_reduces_to_rank,affine_constant_collection,"((u+Num(a))-v)+(Num(b)+w) -> Num(a+b)+((u-v)+w), with the commuted top-level add variant; apply only when ParamCost(a)+ParamCost(b) > ParamCost(a+b).","Current exp product normalization already fired: the product became exp(x0+19.367-x0*x0+(-13.819+x0)). Existing exp constant extraction cannot see one top-level additive constant because the constants are split across ((u+a)-v)+(b+w). Collecting them exposes exp(Num(5.548)+((x0-x0*x0)+x0)), then existing exp constant extraction gives exp(5.548)*exp((x0-x0*x0)+x0). Non-integer params become 0.053829, 0.000194, 5.548, -1.237, so final count is 4.","Pure additive reassociation/constant folding plus exp(a+x)=exp(a)*exp(x), valid over real-valued exp arguments. No log, abs, quotient, or denominator-domain side condition is introduced. Count 5.548 as one non-integer parameter; no tolerance snapping needed.","The obstruction is not absence of exp product normalization or generic exp constant extraction; it is missing intermediate exposure for this unscaled affine orientation. If affine constant collection already exists, it is missing the ((u+a)-v)+(b+w) syntactic variant or the scheduler is not exposing it before exp extraction."
pagie,23,Bingo,23,original,Bingo,5.0,29.0,4.0,5.0,1.0,-5.64393372152411 + 0.002708862303985314 * x1 ** (-1.0) + -0.06435725235582418 * ((-2311.5964730737646 - x0) * log(abs(3566206920.7839065 * (x0 ** (-1.0) * x1 ** (-1.0)))) ** (-1.0)),-5.64393372152411 + 0.002708862303985314 * x1 ** (-1.0) + -0.06435725235582418 * ((-2311.5964730737646 - x0) * log(abs(3566206920.7839065 * (x0 ** (-1.0) * x1 ** (-1.0)))) ** (-1.0)),saturated,67.36783299129456,108.234375,1.0,341.0,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none for param count; optional guarded u**-1 -> 1/u and log(abs(k*u))->log(abs(k))+log(abs(u)) normalizers,"Current rules do not normalize u**-1 into 1/u, so inverse-product rules cannot combine x0^-1*x1^-1; log(abs(k*u)) also not split. But after safe normalization the family a+b/x1+c/((d-x0)*log(abs(e/(x0*x1)))) has five generically independent parameter directions.",n_rank=4 likely external numerical/rank artifact; no visible sound param-reducing rewrite.,done,seeded_from_legacy,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none for param count; optional guarded u**-1 -> 1/u and log(abs(k*u))->log(abs(k))+log(abs(u)) normalizers,"Current rules do not normalize u**-1 into 1/u, so inverse-product rules cannot combine x0^-1*x1^-1; log(abs(k*u)) also not split. But after safe normalization the family a+b/x1+c/((d-x0)*log(abs(e/(x0*x1)))) has five generically independent parameter directions.","Requires x0,x1, affine denominator, and log term nonzero. log-abs split and reciprocal normalization need corresponding nonzero guards.",n_rank=4 likely external numerical/rank artifact; no visible sound param-reducing rewrite.
pagie,151,SBP,2,original,SBP,5.0,30.0,2.0,5.0,3.0,0.166642 - 0.018385 * (x0 * x1 + ((-5.488 + x1) * (x1 + 0.546) + x1) * x1 + x0 * x0 + exp(-13.828 * x0)),0.166642 - 0.018385 * (x1 * ((-5.488 + x1) * (x1 + 0.546) + x1 + x0) + x0 * x0 + exp(-13.828 * x0)),saturated,84.95816600043327,106.859375,2.0,129.0,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none reducing params; polynomial expansion/normalization only improves shape,"Current rules factor x1 but do not expand/canonicalize polynomial products. Expanding gives A - B*(x0*x1+x0^2+x1^3+(C+D+1)*x1^2+C*D*x1+exp(E*x0)). Effective invariants A,-B,-B*(C+D+1),-B*C*D,E are locally independent when B!=0,C!=D.",n_rank=2 needs external data/domain constraints; rewrite-only reduction to two params would be unsound generically.,done,seeded_from_legacy,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none reducing params; polynomial expansion/normalization only improves shape,"Current rules factor x1 but do not expand/canonicalize polynomial products. Expanding gives A - B*(x0*x1+x0^2+x1^3+(C+D+1)*x1^2+C*D*x1+exp(E*x0)). Effective invariants A,-B,-B*(C+D+1),-B*C*D,E are locally independent when B!=0,C!=D.",Pure polynomial/exp over reals; integer literals introduced by expansion do not count.,n_rank=2 needs external data/domain constraints; rewrite-only reduction to two params would be unsound generically.
kotanchek,20,Bingo,20,original,Bingo,5.0,32.0,4.0,5.0,1.0,-0.03309619870833754 * (-3.819150332778322 + x0 + (0.03907279509253594 + x0 * x0) * ((-15.272972634101004 + -7.53747357012547 * x1) * exp(x0 * x0) ** (-1.0))),-0.03309619870833754 * (-3.819150332778322 + x0 + (0.03907279509253594 + x0 * x0) * (-7.53747357012547 * (x1 + 2.026272131107024) * exp(x0 * x0) ** (-1.0))),saturated,82.41679199272767,110.25,2.0,121.0,needs_many_params_or_rank_artifact,exp_product_or_quotient_normalization,cleanup only: exp(x)**Num(k)->exp(Num(k)*x) for finite k; exp(x)*exp(y)->exp(x+y); exp(x)/exp(y)->exp(x-y),"Current rules factor affine constants but do not normalize exp(x0*x0)**-1 or combine exp terms. However expression has five independent non-integer params A,B,C,D,E in A*(B+x0+D*(x0^2+C)*(x1+E)*exp(-x0^2)); tangent directions are generically independent.",n_rank=4 likely numerical/rank artifact; cleanup may help shape but should not reduce count.,done,seeded_from_legacy,needs_many_params_or_rank_artifact,exp_product_or_quotient_normalization,cleanup only: exp(x)**Num(k)->exp(Num(k)*x) for finite k; exp(x)*exp(y)->exp(x+y); exp(x)/exp(y)->exp(x-y),"Current rules factor affine constants but do not normalize exp(x0*x0)**-1 or combine exp terms. However expression has five independent non-integer params A,B,C,D,E in A*(B+x0+D*(x0^2+C)*(x1+E)*exp(-x0^2)); tangent directions are generically independent.",Exp-specific cleanup is safe because exp is positive; arbitrary reciprocal/power distribution would need guards.,n_rank=4 likely numerical/rank artifact; cleanup may help shape but should not reduce count.
